1.561006,-0.031592,0.013483,0.012340,-0.024922,-0.151185,-0.120868,0.028481,-0.115511,-0.120886,-0.024579,0.109129,0.155747,-0.133120,0.185153,-0.071200
-0.031592,1.270375,0.009836,-0.083350,0.045329,-0.017447,-0.012142,0.029489,-0.135014,0.051071,-0.102238,0.109868,0.074531,-0.028566,-0.107752,0.025232
0.013483,0.009836,1.604927,0.027296,0.058159,0.039219,-0.078394,-0.248047,-0.005908,0.074072,-0.030872,0.075382,-0.072123,-0.055205,-0.018307,-0.039134
0.012340,-0.083350,0.027296,1.424789,0.033924,-0.437896,0.135943,-0.068569,0.041555,-0.017436,0.024484,-0.068221,0.045363,-0.026985,-0.030419,0.083276
-0.024922,0.045329,0.058159,0.033924,0.804104,-0.018374,-0.087947,0.011585,-0.026609,0.035014,-0.077383,0.029134,0.009313,-0.039307,-0.152306,0.015862
-0.151185,-0.017447,0.039219,-0.437896,-0.018374,1.313795,-0.097436,-0.223977,0.011089,-0.050125,-0.071391,0.043744,0.021444,-0.007923,-0.015836,0.048466
-0.120868,-0.012142,-0.078394,0.135943,-0.087947,-0.097436,1.081011,-0.129572,0.124184,-0.160558,0.104429,-0.018247,-0.042865,-0.006735,0.019214,0.039661
0.028481,0.029489,-0.248047,-0.068569,0.011585,-0.223977,-0.129572,1.673283,-0.080645,0.175856,0.070837,-0.112859,-0.000653,-0.000122,-0.002747,0.035270
-0.115511,-0.135014,-0.005908,0.041555,-0.026609,0.011089,0.124184,-0.080645,0.942108,-0.012880,0.016630,-0.085179,0.099719,-0.058612,0.044003,0.017488
-0.120886,0.051071,0.074072,-0.017436,0.035014,-0.050125,-0.160558,0.175856,-0.012880,1.175473,0.004454,-0.160041,0.007341,0.102425,-0.164798,-0.076433
-0.024579,-0.102238,-0.030872,0.024484,-0.077383,-0.071391,0.104429,0.070837,0.016630,0.004454,1.204348,-0.403116,0.013669,-0.009097,0.081579,-0.082459
0.109129,0.109868,0.075382,-0.068221,0.029134,0.043744,-0.018247,-0.112859,-0.085179,-0.160041,-0.403116,1.069277,-0.018531,-0.047931,-0.036979,-0.000336
0.155747,0.074531,-0.072123,0.045363,0.009313,0.021444,-0.042865,-0.000653,0.099719,0.007341,0.013669,-0.018531,1.167329,0.047176,-0.043730,-0.017998
-0.133120,-0.028566,-0.055205,-0.026985,-0.039307,-0.007923,-0.006735,-0.000122,-0.058612,0.102425,-0.009097,-0.047931,0.047176,0.881189,-0.107737,-0.022787
0.185153,-0.107752,-0.018307,-0.030419,-0.152306,-0.015836,0.019214,-0.002747,0.044003,-0.164798,0.081579,-0.036979,-0.043730,-0.107737,1.400733,0.007963
-0.071200,0.025232,-0.039134,0.083276,0.015862,0.048466,0.039661,0.035270,0.017488,-0.076433,-0.082459,-0.000336,-0.017998,-0.022787,0.007963,0.502956
