0.098359,-0.027975,-0.032858,0.245822,0.192064,0.305132,0.138032,0.030348,-0.058945,0.051741,0.052948,-0.057889,0.009847,0.111037,-0.028477,0.069434
0.021557,0.088901,0.000777,0.297043,-0.000937,-0.018580,0.109205,0.042799,0.075175,0.180470,-0.180313,0.141696,0.132529,-0.183072,0.072942,-0.089451
0.066360,-0.100778,-0.153655,0.036662,-0.015937,0.120326,0.076993,0.072879,0.054757,-0.003912,0.191515,-0.142257,-0.194045,-0.131351,0.004280,0.045184
0.061455,-0.051954,-0.252258,0.190157,0.043557,0.026164,0.086740,0.080959,0.054028,-0.111656,0.008660,0.120790,-0.083570,-0.068687,-0.080403,-0.174256
0.069512,-0.063039,-0.053645,0.201177,0.012867,0.069743,0.443694,-0.166664,0.096490,0.307798,0.253727,-0.209313,0.016872,0.202181,0.098909,-0.053618
-0.117202,-0.137875,-0.267285,0.085226,0.091260,0.200271,0.068572,0.101921,0.040838,0.163054,0.133074,-0.063684,-0.165342,0.127639,-0.002744,-0.096475
0.051156,0.064353,-0.145220,-0.070041,0.046117,-0.074248,0.005733,-0.011423,0.164031,-0.145852,0.206365,0.077784,-0.078407,0.112256,0.018401,0.162377
-0.099990,0.178900,0.078290,-0.191212,0.158132,-0.075067,0.235836,0.115367,0.042409,0.075707,0.043920,-0.019133,0.185711,-0.030937,0.073067,-0.041744
-0.245117,-0.052038,-0.095194,-0.072137,-0.146876,-0.087261,0.230481,-0.045054,0.045685,-0.127659,0.004611,0.021171,-0.010513,0.226377,-0.093694,0.147836
-0.001740,0.236915,-0.164316,-0.061397,0.081457,-0.166897,0.001080,0.316020,0.056878,-0.099987,0.155309,-0.175514,-0.052900,-0.333854,-0.106259,0.093087
-0.138341,-0.069364,-0.047515,-0.042854,0.107336,-0.021896,0.028383,-0.101428,0.191550,-0.033790,0.060460,-0.097550,0.096451,0.044270,-0.087526,-0.039031
0.204838,-0.098004,0.126828,0.051897,0.144744,-0.003867,0.362715,0.190830,0.106123,-0.085132,0.113787,-0.078966,-0.055257,0.233305,0.150675,-0.008327
0.051368,-0.069946,-0.182263,-0.038318,0.093091,0.016078,0.146406,0.158555,-0.092857,0.118901,0.038029,0.021470,0.010643,0.082648,0.001648,0.014029
0.123865,0.028521,0.074708,0.010517,0.178513,-0.181273,0.122028,0.054496,0.218099,0.089740,0.073991,0.040187,-0.101529,0.165855,0.093566,0.218145
-0.051823,-0.028825,-0.055507,0.000506,0.077449,0.019645,-0.121806,0.071095,-0.088600,-0.047227,-0.074649,0.116169,-0.022973,0.064534,0.021376,-0.021758
