0.340537,-0.037416,0.044142,0.197899,0.255388,0.171373,0.230230,-0.056511,-0.034483,-0.126764,-0.036321,-0.084281,0.247068,-0.053904,0.121043,0.020632
-0.034095,0.157813,0.059516,0.221224,-0.027598,-0.088105,0.412826,-0.023828,0.027908,0.124585,-0.196738,0.032133,-0.222269,0.187388,0.045199,0.010030
0.074907,0.022091,-0.145298,0.161733,-0.296575,0.052349,0.182131,-0.436182,0.087247,-0.112441,0.018661,-0.346732,0.207824,0.079734,0.107690,0.263552
-0.066368,-0.173686,-0.003038,0.194586,-0.065368,0.049534,0.052628,-0.030655,0.040504,-0.123509,-0.131571,-0.002982,-0.010230,0.193868,0.186527,-0.223742
-0.032356,0.626750,0.097281,0.122464,0.175573,0.008531,0.011431,-0.116918,0.001717,-0.232692,0.230441,-0.403229,-0.029356,0.147539,0.076043,-0.057923
-0.268985,0.015696,0.204366,0.155639,-0.568018,-0.142832,0.205739,-0.069711,-0.028649,-0.071110,0.349222,0.081294,0.176384,0.138565,-0.153765,0.368093
0.221293,0.141096,0.036678,0.184082,-0.315392,0.126171,-0.071165,-0.142207,-0.048135,0.067473,-0.002953,-0.188477,-0.016957,0.094180,0.256240,0.365996
-0.059483,0.037966,-0.090255,0.219396,-0.154122,0.290865,-0.132340,-0.109136,0.073672,0.158220,-0.011647,-0.425107,-0.001578,0.083900,0.216486,0.310501
0.083370,0.217222,-0.281766,0.262025,-0.201862,0.184699,0.065610,-0.071796,0.073376,-0.199076,0.030697,-0.224172,-0.141749,-0.111196,0.027252,0.233992
-0.149756,0.776768,-0.138392,0.198185,0.062890,0.108077,0.019103,-0.108780,0.072231,0.062348,0.098476,-0.131541,-0.227836,0.161409,0.221639,-0.048007
-0.314303,0.144544,0.159485,0.178010,0.203144,0.106902,0.234267,0.083709,0.240848,-0.013529,-0.389806,0.001824,-0.106241,0.137534,0.173783,-0.411628
0.009910,0.030518,0.010077,0.263055,-0.346029,-0.133187,0.198181,-0.219479,0.061595,-0.023088,0.169258,0.272282,0.074567,0.031582,0.169035,-0.044610
-0.089603,0.414480,-0.200715,0.370417,-0.243200,-0.283966,-0.067538,-0.043373,0.122884,0.134038,-0.191156,0.019091,-0.159163,-0.024120,-0.178726,0.053685
-0.034770,-0.135793,-0.100604,0.368861,-0.024237,-0.174503,0.075756,-0.012376,0.135901,0.173011,0.215813,0.393395,0.225134,-0.202891,-0.097907,-0.355406
-0.277091,0.213416,0.165936,0.151295,0.028854,0.067584,0.101109,-0.026072,0.220716,0.148945,-0.033198,0.096310,0.019605,0.044886,-0.392057,-0.278293
-0.096937,0.289773,0.089426,0.158970,0.131611,-0.052932,0.604167,-0.207261,0.007404,-0.051973,-0.339534,-0.187453,-0.330907,0.157701,0.365251,0.219594
-0.420996,0.282843,-0.368079,0.227723,-0.213632,-0.219398,-0.004704,-0.392753,0.159312,-0.154782,0.071288,-0.150930,0.011183,0.101546,0.048833,0.245058
0.052943,0.142334,0.135942,0.089102,-0.294458,-0.034272,0.110195,-0.380258,0.307395,0.004444,0.069824,-0.176787,-0.125411,0.050852,0.298099,0.114595
0.095679,0.363939,-0.082694,0.144396,-0.247491,-0.310401,0.262162,-0.220311,-0.025037,-0.285616,-0.119223,0.012320,0.018585,0.214603,0.056350,-0.188526
-0.305416,-0.349105,-0.031114,0.169692,-0.157023,-0.019092,0.157412,-0.352578,0.023128,-0.399647,-0.056513,-0.227476,0.200055,-0.052293,-0.135622,-0.212826
-0.121635,0.698222,0.078772,0.077835,0.266850,0.009345,-0.140816,0.078115,0.127015,0.332244,0.086015,-0.237949,-0.268094,0.135768,0.023324,-0.152032
-0.138286,-0.099381,-0.006825,0.220735,-0.222765,-0.096720,0.319136,-0.156713,0.103489,0.010027,-0.156263,-0.306771,0.307029,0.078484,0.065534,0.032225
-0.392385,0.134251,-0.037233,0.246932,-0.000308,-0.259925,0.387476,-0.169302,-0.042009,-0.170803,0.060838,0.346420,-0.133997,-0.070361,0.035949,-0.267904
-0.286456,-0.168281,-0.002681,0.248068,-0.326962,-0.009238,-0.194433,0.179836,0.020248,0.460867,0.246091,0.221240,-0.236541,0.096795,0.263539,0.181239
-0.301299,0.312875,-0.173337,0.184306,0.058562,-0.148803,-0.072886,0.118372,0.189987,-0.161993,0.022338,0.012596,-0.072527,-0.074414,0.163236,0.028558
0.324322,-0.023155,-0.002962,0.067735,-0.085458,-0.203922,0.422497,-0.054340,0.065319,-0.155268,0.179575,-0.351544,0.031311,-0.028454,-0.040675,-0.025947
-0.277150,0.005485,-0.165060,0.345973,-0.192486,-0.239045,-0.114171,-0.114305,0.004194,-0.067608,0.285851,-0.069770,0.269840,0.153156,-0.272654,0.274631
-0.242262,-0.169854,-0.046312,0.060197,-0.178389,-0.224270,-0.127737,-0.025740,0.171639,-0.069986,0.062215,-0.209458,-0.073147,0.286351,0.199481,-0.061896
-0.251281,-0.513825,0.067363,0.038362,-0.126908,0.025176,0.193593,-0.004624,0.077885,-0.110762,0.054585,0.145286,0.218581,0.139883,0.006644,0.258281
0.041788,0.456236,0.045803,0.186550,0.006523,-0.324071,0.116182,-0.187936,0.083917,-0.018646,-0.058850,-0.491312,-0.309493,0.171644,-0.014533,0.337354
