0.331079,0.280217,0.357381,0.320667,0.205925,0.427644,0.480500,0.553566,0.435893,0.296318,0.627930,0.293542,0.413266,0.303195,0.179174,0.476476
0.325975,0.313459,0.439015,0.420422,0.418156,0.561878,0.489166,0.598188,0.346593,0.401966,0.561138,0.120751,0.299060,0.286934,0.214189,0.475365
0.257382,0.320469,0.274206,0.356356,0.390488,0.415176,0.463027,0.584077,0.410988,0.473853,0.498991,0.277141,0.321166,0.329717,0.184416,0.360242
0.315073,0.323705,0.199451,0.549319,0.375387,0.473084,0.692335,0.609552,0.313355,0.347012,0.592226,0.160750,0.433453,0.523736,0.325948,0.496003
0.380891,0.282334,0.455754,0.389864,0.392555,0.521085,0.641502,0.602991,0.364399,0.397880,0.525078,0.331979,0.283802,0.351045,0.328099,0.340009
0.327893,0.360004,0.269996,0.465399,0.458886,0.425884,0.782034,0.759757,0.513302,0.389907,0.433528,0.337989,0.372341,0.323610,0.369551,0.449915
0.425150,0.243771,0.442630,0.496044,0.292247,0.410578,0.762231,0.551878,0.364437,0.407036,0.468038,0.379484,0.437579,0.360517,0.484956,0.461986
0.404812,0.422103,0.496383,0.542475,0.431060,0.606886,0.797708,0.512631,0.270801,0.427625,0.422038,0.333233,0.451585,0.503410,0.384430,0.459389
0.473070,0.405429,0.435406,0.459480,0.390537,0.632192,0.803526,0.548689,0.443394,0.568656,0.504558,0.380624,0.431974,0.407801,0.234549,0.573072
0.351700,0.424630,0.370271,0.355013,0.469632,0.464107,0.865076,0.379538,0.547690,0.379534,0.555208,0.343752,0.459364,0.368814,0.306426,0.421901
0.437724,0.584565,0.521625,0.543530,0.303395,0.655817,0.719937,0.547846,0.527958,0.264049,0.666629,0.295806,0.608086,0.431863,0.338718,0.549235
0.414811,0.570966,0.443136,0.419797,0.427311,0.642935,0.589246,0.545226,0.482255,0.407713,0.489738,0.449902,0.328738,0.343533,0.326411,0.568857
0.476674,0.431656,0.545942,0.363092,0.480461,0.539709,0.745432,0.447253,0.386474,0.408089,0.541023,0.308852,0.418997,0.345357,0.345095,0.502908
0.258029,0.438205,0.308863,0.492882,0.395195,0.631737,0.775876,0.632644,0.456723,0.475270,0.570118,0.319983,0.359870,0.403797,0.211706,0.524664
0.312684,0.532374,0.523193,0.555324,0.413295,0.453087,0.791195,0.651226,0.346289,0.412181,0.509407,0.233482,0.357258,0.352935,0.194475,0.545326
0.338130,0.456535,0.206395,0.511007,0.515809,0.498589,0.903677,0.503948,0.483429,0.386882,0.518074,0.326704,0.370789,0.486289,0.577270,0.642720
0.318253,0.324010,0.361831,0.520481,0.408929,0.625619,0.894850,0.723131,0.523597,0.452929,0.631038,0.294268,0.352336,0.435026,0.371539,0.438109
0.190871,0.328838,0.379720,0.588816,0.417367,0.704078,0.808057,0.320060,0.344525,0.446074,0.616096,0.371487,0.384249,0.429468,0.433408,0.464766
0.277956,0.449895,0.416646,0.562311,0.441585,0.672217,0.764444,0.781998,0.408040,0.433750,0.475646,0.391565,0.427681,0.435155,0.334125,0.412363
0.392249,0.327584,0.534984,0.659761,0.365070,0.522402,0.810042,0.616496,0.356020,0.443261,0.443615,0.435900,0.320329,0.438569,0.409428,0.413939
0.350249,0.230450,0.469824,0.539543,0.328858,0.690362,0.890210,0.564125,0.340572,0.501760,0.403916,0.350519,0.275347,0.348839,0.436944,0.465672
0.350811,0.272377,0.398877,0.629891,0.372516,0.448100,0.764552,0.544298,0.545449,0.294308,0.511125,0.322734,0.531155,0.456061,0.493926,0.489230
0.370840,0.376722,0.516649,0.555232,0.342310,0.705574,0.793983,0.486072,0.491512,0.510834,0.563837,0.221274,0.396104,0.537035,0.284494,0.443385
0.370575,0.361274,0.454340,0.552086,0.303410,0.534868,0.641028,0.593306,0.450910,0.562349,0.554545,0.268588,0.414704,0.565247,0.471931,0.267554
0.351211,0.423797,0.408712,0.294754,0.340186,0.613705,0.697241,0.699477,0.239986,0.534221,0.577791,0.281524,0.284466,0.470710,0.382010,0.360405
0.352481,0.457570,0.512561,0.494038,0.383365,0.485165,0.745378,0.702154,0.477181,0.522609,0.574374,0.270478,0.395540,0.347902,0.492754,0.497486
0.302060,0.301014,0.420792,0.556306,0.297358,0.676786,0.626448,0.410817,0.405187,0.521007,0.607902,0.234792,0.449238,0.419656,0.495070,0.459066
0.301137,0.505696,0.332661,0.543010,0.420687,0.551224,0.569406,0.445114,0.340052,0.558882,0.665178,0.259489,0.324601,0.361234,0.682963,0.308180
0.332341,0.336673,0.544718,0.318933,0.290082,0.373389,0.602808,0.506908,0.273516,0.518423,0.684404,0.270145,0.297152,0.462184,0.246293,0.248725
0.316597,0.264292,0.389744,0.510020,0.415525,0.526869,0.656830,0.496713,0.502419,0.321410,0.558707,0.281360,0.313508,0.480941,0.317505,0.508505
