34.268920,-10.517562,-3.513967,-3.966984,3.983427,0.027475,-11.021724,2.682630,2.761899,-1.010956,4.847603,-8.195737,2.087937,-3.619681,-0.028205,1.263219
-10.517562,41.151660,-0.238896,-8.793225,-2.836924,4.989140,-0.966053,-0.455960,-7.236585,0.947440,-12.229693,1.017574,1.985510,11.384293,4.098429,-5.341701
-3.513967,-0.238896,32.774934,1.267409,-12.562664,-1.257411,-5.328308,-11.426569,-2.681801,2.894853,1.366660,-2.139592,-1.026138,0.893847,6.328845,6.738329
-3.966984,-8.793225,1.267409,33.344023,-3.250540,0.260922,1.324267,0.120492,-0.319856,-7.834837,-2.177471,-10.001147,8.702562,-6.180548,-6.789465,-8.129169
3.983427,-2.836924,-12.562664,-3.250540,34.094504,-3.485243,-4.888234,12.290607,-0.293198,1.581989,-0.514728,-0.836599,-6.257045,-2.482815,-16.021759,-11.774089
0.027475,4.989140,-1.257411,0.260922,-3.485243,37.241752,-4.245196,-2.561291,3.344089,-4.552788,-11.765384,-10.094973,-4.439550,1.433008,-8.983914,2.476376
-11.021724,-0.966053,-5.328308,1.324267,-4.888234,-4.245196,33.767903,-5.069044,-3.831637,-2.123726,-3.090833,-6.667026,-3.448333,-6.265015,-3.242223,0.424605
2.682630,-0.455960,-11.426569,0.120492,12.290607,-2.561291,-5.069044,30.817111,-3.947289,0.731545,-1.919506,-8.053462,-3.648057,0.114466,-3.813151,-13.323826
2.761899,-7.236585,-2.681801,-0.319856,-0.293198,3.344089,-3.831637,-3.947289,42.909624,-5.282234,-12.210812,-11.828011,-3.438708,1.689098,-1.802176,7.154292
-1.010956,0.947440,2.894853,-7.834837,1.581989,-4.552788,-2.123726,0.731545,-5.282234,27.260976,-0.477576,4.090486,-8.215878,1.924781,-4.591282,-1.137585
4.847603,-12.229693,1.366660,-2.177471,-0.514728,-11.765384,-3.090833,-1.919506,-12.210812,-0.477576,34.144727,6.528145,-6.281551,-4.163858,3.976977,-4.278953
-8.195737,1.017574,-2.139592,-10.001147,-0.836599,-10.094973,-6.667026,-8.053462,-11.828011,4.090486,6.528145,55.594918,-4.662953,2.760396,8.596749,2.871674
2.087937,1.985510,-1.026138,8.702562,-6.257045,-4.439550,-3.448333,-3.648057,-3.438708,-8.215878,-6.281551,-4.662953,38.840970,-4.192408,2.487286,-2.926915
-3.619681,11.384293,0.893847,-6.180548,-2.482815,1.433008,-6.265015,0.114466,1.689098,1.924781,-4.163858,2.760396,-4.192408,19.754718,1.965689,-3.004001
-0.028205,4.098429,6.328845,-6.789465,-16.021759,-8.983914,-3.242223,-3.813151,-1.802176,-4.591282,3.976977,8.596749,2.487286,1.965689,31.398533,6.300584
1.263219,-5.341701,6.738329,-8.129169,-11.774089,2.476376,0.424605,-13.323826,7.154292,-1.137585,-4.278953,2.871674,-2.926915,-3.004001,6.300584,36.628073
