user_index,poi_index,category,unixtime,dow,hour,min,distance
150,121,-,1373190039.0,Sun,18,40,0
151,27,-,1373155209.0,Sun,9,0,0
151,26,-,1373156409.0,Sun,9,20,0
151,25,-,1373157609.0,Sun,9,40,0
151,23,-,1373158809.0,Sun,10,0,0
151,22,-,1373160009.0,Sun,10,20,0
151,2,-,1373161209.0,Sun,10,40,0
151,0,-,1373162409.0,Sun,11,0,0
151,74,-,1381630811.0,Sun,11,20,0
151,55,-,1381632011.0,Sun,11,40,0
151,36,-,1381633211.0,Sun,12,0,0
151,17,-,1381634411.0,Sun,12,20,0
151,155,-,1387165212.0,Mon,12,40,0
151,176,-,1387166412.0,Mon,13,0,0
151,176,-,1387167612.0,Mon,13,20,0
151,177,-,1387168812.0,Mon,13,40,0
151,197,-,1387170012.0,Mon,14,0,0
151,218,-,1387171212.0,Mon,14,20,0
151,218,-,1387172412.0,Mon,14,40,0
151,238,-,1387173612.0,Mon,15,0,0
151,238,-,1387174812.0,Mon,15,20,0
151,258,-,1387176012.0,Mon,15,40,0
151,68,-,1387695631.0,Sun,16,0,0
151,67,-,1387696831.0,Sun,16,20,0
151,67,-,1387698031.0,Sun,16,40,0
151,67,-,1387699231.0,Sun,17,0,0
151,87,-,1387700431.0,Sun,17,20,0
151,87,-,1387701631.0,Sun,17,40,0
151,87,-,1387702831.0,Sun,18,0,0
151,88,-,1387704031.0,Sun,18,20,0
151,88,-,1387705231.0,Sun,18,40,0
152,180,-,1372636829.0,Mon,9,0,0
152,180,-,1372638029.0,Mon,9,20,0
152,181,-,1372639229.0,Mon,9,40,0
152,162,-,1372640429.0,Mon,10,0,0
152,163,-,1372641629.0,Mon,10,20,0
152,163,-,1372642829.0,Mon,10,40,0
152,164,-,1372644029.0,Mon,11,0,0
152,165,-,1372645229.0,Mon,11,20,0
152,145,-,1372646429.0,Mon,11,40,0
152,146,-,1372647629.0,Mon,12,0,0
152,147,-,1372648829.0,Mon,12,20,0
152,148,-,1372650029.0,Mon,12,40,0
152,128,-,1372651229.0,Mon,13,0,0
152,129,-,1372652429.0,Mon,13,20,0
152,130,-,1372653629.0,Mon,13,40,0
152,130,-,1372654829.0,Mon,14,0,0
152,111,-,1372656029.0,Mon,14,20,0
152,111,-,1372657229.0,Mon,14,40,0
152,112,-,1372658429.0,Mon,15,0,0
152,113,-,1372659629.0,Mon,15,20,0
152,133,-,1372660829.0,Mon,15,40,0
152,184,-,1381647602.0,Sun,16,0,0
152,204,-,1381648805.0,Sun,16,20,0
152,204,-,1381650007.0,Sun,16,40,0
152,204,-,1381651210.0,Sun,17,0,0
152,204,-,1381652412.0,Sun,17,20,0
152,224,-,1381653615.0,Sun,17,40,0
152,224,-,1381654818.0,Sun,18,0,0
152,224,-,1381656020.0,Sun,18,20,0
152,224,-,1381657223.0,Sun,18,40,0
153,44,-,1372636822.0,Mon,9,0,0
153,45,-,1372638022.0,Mon,9,20,0
153,65,-,1372639222.0,Mon,9,40,0
153,65,-,1372640422.0,Mon,10,0,0
153,86,-,1372641622.0,Mon,10,20,0
153,86,-,1372642822.0,Mon,10,40,0
153,87,-,1372644022.0,Mon,11,0,0
153,87,-,1372645222.0,Mon,11,20,0
153,88,-,1372646422.0,Mon,11,40,0
153,108,-,1372647622.0,Mon,12,0,0
153,109,-,1372648822.0,Mon,12,20,0
153,109,-,1372650022.0,Mon,12,40,0
153,110,-,1372651222.0,Mon,13,0,0
153,110,-,1372652422.0,Mon,13,20,0
153,111,-,1372653622.0,Mon,13,40,0
153,111,-,1372654822.0,Mon,14,0,0
153,112,-,1372656022.0,Mon,14,20,0
153,112,-,1372657222.0,Mon,14,40,0
153,132,-,1372658422.0,Mon,15,0,0
153,133,-,1372659622.0,Mon,15,20,0
153,133,-,1372660822.0,Mon,15,40,0
153,134,-,1372662022.0,Mon,16,0,0
153,163,-,1372663202.0,Mon,16,20,0
153,328,-,1381131655.0,Mon,16,40,0
153,288,-,1381132855.0,Mon,17,0,0
153,267,-,1381134055.0,Mon,17,20,0
153,248,-,1381135255.0,Mon,17,40,0
153,227,-,1381136455.0,Mon,18,0,0
153,187,-,1381137655.0,Mon,18,20,0
153,167,-,1381138855.0,Mon,18,40,0
154,146,-,1381104039.0,Mon,9,0,0
154,146,-,1381105239.0,Mon,9,20,0
154,147,-,1381106439.0,Mon,9,40,0
154,147,-,1381107639.0,Mon,10,0,0
154,147,-,1381108839.0,Mon,10,20,0
154,147,-,1381110039.0,Mon,10,40,0
154,147,-,1381111239.0,Mon,11,0,0
154,148,-,1381112439.0,Mon,11,20,0
154,148,-,1381113639.0,Mon,11,40,0
154,148,-,1381114839.0,Mon,12,0,0
154,128,-,1381116039.0,Mon,12,20,0
154,128,-,1381117239.0,Mon,12,40,0
154,129,-,1381118439.0,Mon,13,0,0
154,129,-,1381119639.0,Mon,13,20,0
154,129,-,1381120839.0,Mon,13,40,0
154,129,-,1381122039.0,Mon,14,0,0
154,130,-,1381123239.0,Mon,14,20,0
154,130,-,1381124439.0,Mon,14,40,0
154,150,-,1381125639.0,Mon,15,0,0
154,150,-,1381126839.0,Mon,15,20,0
154,21,-,1387176039.0,Mon,15,40,0
154,21,-,1387177239.0,Mon,16,0,0
154,265,-,1387696814.0,Sun,16,20,0
154,245,-,1387698014.0,Sun,16,40,0
154,244,-,1387699214.0,Sun,17,0,0
154,224,-,1387700414.0,Sun,17,20,0
154,224,-,1387701614.0,Sun,17,40,0
154,204,-,1387702814.0,Sun,18,0,0
154,184,-,1387704014.0,Sun,18,20,0
154,184,-,1387705214.0,Sun,18,40,0
155,23,-,1381104000.0,Mon,9,0,0
155,23,-,1381105200.0,Mon,9,20,0
155,24,-,1381106400.0,Mon,9,40,0
155,24,-,1381107600.0,Mon,10,0,0
155,25,-,1381108800.0,Mon,10,20,0
155,26,-,1381110000.0,Mon,10,40,0
155,26,-,1381111200.0,Mon,11,0,0
155,27,-,1381112400.0,Mon,11,20,0
155,47,-,1381113600.0,Mon,11,40,0
155,48,-,1381114800.0,Mon,12,0,0
155,28,-,1381116000.0,Mon,12,20,0
155,28,-,1381117200.0,Mon,12,40,0
155,29,-,1381118400.0,Mon,13,0,0
155,29,-,1381119600.0,Mon,13,20,0
155,30,-,1381120800.0,Mon,13,40,0
155,10,-,1381122000.0,Mon,14,0,0
155,11,-,1381123200.0,Mon,14,20,0
155,12,-,1381124400.0,Mon,14,40,0
155,12,-,1381125600.0,Mon,15,0,0
155,32,-,1381126800.0,Mon,15,20,0
155,214,-,1381646413.0,Sun,15,40,0
155,214,-,1381647620.0,Sun,16,0,0
155,215,-,1381648826.0,Sun,16,20,0
155,215,-,1381650033.0,Sun,16,40,0
155,235,-,1381651239.0,Sun,17,0,0
155,235,-,1381652446.0,Sun,17,20,0
155,235,-,1381653652.0,Sun,17,40,0
155,255,-,1381654858.0,Sun,18,0,0
155,174,-,1387185657.0,Mon,18,20,0
155,155,-,1387186811.0,Mon,18,40,0
156,399,-,1372636858.0,Mon,9,0,0
156,379,-,1372638058.0,Mon,9,20,0
156,359,-,1372639258.0,Mon,9,40,0
156,359,-,1372640458.0,Mon,10,0,0
156,339,-,1372641658.0,Mon,10,20,0
156,338,-,1372642858.0,Mon,10,40,0
156,318,-,1372644058.0,Mon,11,0,0
156,318,-,1372645258.0,Mon,11,20,0
156,297,-,1372646458.0,Mon,11,40,0
156,297,-,1372647658.0,Mon,12,0,0
156,277,-,1372648858.0,Mon,12,20,0
156,276,-,1372650058.0,Mon,12,40,0
156,256,-,1372651258.0,Mon,13,0,0
156,256,-,1372652458.0,Mon,13,20,0
156,255,-,1372653658.0,Mon,13,40,0
156,235,-,1372654858.0,Mon,14,0,0
156,234,-,1372656058.0,Mon,14,20,0
156,234,-,1372657258.0,Mon,14,40,0
156,233,-,1372658458.0,Mon,15,0,0
156,233,-,1372659658.0,Mon,15,20,0
156,232,-,1372660858.0,Mon,15,40,0
156,231,-,1372662058.0,Mon,16,0,0
156,146,-,1387696849.0,Sun,16,20,0
156,126,-,1387698049.0,Sun,16,40,0
156,126,-,1387699249.0,Sun,17,0,0
156,106,-,1387700449.0,Sun,17,20,0
156,107,-,1387701649.0,Sun,17,40,0
156,87,-,1387702849.0,Sun,18,0,0
156,67,-,1387704049.0,Sun,18,20,0
156,67,-,1387705249.0,Sun,18,40,0
157,269,-,1372636811.0,Mon,9,0,0
157,269,-,1372638011.0,Mon,9,20,0
157,269,-,1372639211.0,Mon,9,40,0
157,269,-,1372640411.0,Mon,10,0,0
157,250,-,1372641611.0,Mon,10,20,0
157,250,-,1372642811.0,Mon,10,40,0
157,250,-,1372644011.0,Mon,11,0,0
157,251,-,1372645211.0,Mon,11,20,0
157,231,-,1372646411.0,Mon,11,40,0
157,231,-,1372647611.0,Mon,12,0,0
157,232,-,1372648811.0,Mon,12,20,0
157,232,-,1372650011.0,Mon,12,40,0
157,232,-,1372651211.0,Mon,13,0,0
157,233,-,1372652411.0,Mon,13,20,0
157,233,-,1372653611.0,Mon,13,40,0
157,213,-,1372654811.0,Mon,14,0,0
157,213,-,1372656011.0,Mon,14,20,0
157,214,-,1372657211.0,Mon,14,40,0
157,214,-,1372658411.0,Mon,15,0,0
157,194,-,1372659611.0,Mon,15,20,0
157,194,-,1372660811.0,Mon,15,40,0
157,195,-,1372662011.0,Mon,16,0,0
157,119,-,1373181615.0,Sun,16,20,0
157,277,-,1387698056.0,Sun,16,40,0
157,256,-,1387699259.0,Sun,17,0,0
157,234,-,1387700401.0,Sun,17,20,0
157,232,-,1387701604.0,Sun,17,40,0
157,250,-,1387702807.0,Sun,18,0,0
157,288,-,1387704010.0,Sun,18,20,0
157,307,-,1387705213.0,Sun,18,40,0
158,382,-,1372636830.0,Mon,9,0,0
158,383,-,1372638030.0,Mon,9,20,0
158,363,-,1372639230.0,Mon,9,40,0
158,364,-,1372640430.0,Mon,10,0,0
158,345,-,1372641630.0,Mon,10,20,0
158,345,-,1372642830.0,Mon,10,40,0
158,326,-,1372644030.0,Mon,11,0,0
158,327,-,1372645230.0,Mon,11,20,0
158,307,-,1372646430.0,Mon,11,40,0
158,308,-,1372647630.0,Mon,12,0,0
158,288,-,1372648830.0,Mon,12,20,0
158,269,-,1372650030.0,Mon,12,40,0
158,269,-,1372651230.0,Mon,13,0,0
158,250,-,1372652430.0,Mon,13,20,0
158,251,-,1372653630.0,Mon,13,40,0
158,231,-,1372654830.0,Mon,14,0,0
158,232,-,1372656030.0,Mon,14,20,0
158,233,-,1372657230.0,Mon,14,40,0
158,234,-,1372658430.0,Mon,15,0,0
158,235,-,1372659630.0,Mon,15,20,0
158,235,-,1372660830.0,Mon,15,40,0
158,236,-,1372662030.0,Mon,16,0,0
158,285,-,1373181651.0,Sun,16,20,0
158,285,-,1373182851.0,Sun,16,40,0
158,285,-,1373184051.0,Sun,17,0,0
158,265,-,1373185251.0,Sun,17,20,0
158,265,-,1373186451.0,Sun,17,40,0
158,265,-,1373187651.0,Sun,18,0,0
158,245,-,1373188851.0,Sun,18,20,0
158,245,-,1373190051.0,Sun,18,40,0
159,48,-,1372636858.0,Mon,9,0,0
159,48,-,1372638058.0,Mon,9,20,0
159,68,-,1372639258.0,Mon,9,40,0
159,67,-,1372640458.0,Mon,10,0,0
159,67,-,1372641658.0,Mon,10,20,0
159,87,-,1372642858.0,Mon,10,40,0
159,87,-,1372644058.0,Mon,11,0,0
159,87,-,1372645258.0,Mon,11,20,0
159,87,-,1372646458.0,Mon,11,40,0
159,107,-,1372647658.0,Mon,12,0,0
159,106,-,1372648858.0,Mon,12,20,0
159,106,-,1372650058.0,Mon,12,40,0
159,126,-,1372651258.0,Mon,13,0,0
159,126,-,1372652458.0,Mon,13,20,0
159,126,-,1372653658.0,Mon,13,40,0
159,146,-,1372654858.0,Mon,14,0,0
159,146,-,1372656058.0,Mon,14,20,0
159,166,-,1372657258.0,Mon,14,40,0
159,166,-,1372658458.0,Mon,15,0,0
159,166,-,1372659658.0,Mon,15,20,0
159,186,-,1372660858.0,Mon,15,40,0
159,186,-,1372662058.0,Mon,16,0,0
159,186,-,1372663258.0,Mon,16,20,0
159,142,-,1373182835.0,Sun,16,40,0
159,121,-,1373184036.0,Sun,17,0,0
159,101,-,1373185237.0,Sun,17,20,0
159,81,-,1373186438.0,Sun,17,40,0
159,61,-,1373187639.0,Sun,18,0,0
159,42,-,1373188840.0,Sun,18,20,0
159,316,-,1387705222.0,Sun,18,40,0
160,262,-,1372636824.0,Mon,9,0,0
160,262,-,1372638024.0,Mon,9,20,0
160,263,-,1372639224.0,Mon,9,40,0
160,264,-,1372640424.0,Mon,10,0,0
160,264,-,1372641624.0,Mon,10,20,0
160,245,-,1372642824.0,Mon,10,40,0
160,245,-,1372644024.0,Mon,11,0,0
160,246,-,1372645224.0,Mon,11,20,0
160,246,-,1372646424.0,Mon,11,40,0
160,247,-,1372647624.0,Mon,12,0,0
160,228,-,1372648824.0,Mon,12,20,0
160,228,-,1372650024.0,Mon,12,40,0
160,229,-,1372651224.0,Mon,13,0,0
160,229,-,1372652424.0,Mon,13,20,0
160,230,-,1372653624.0,Mon,13,40,0
160,230,-,1372654824.0,Mon,14,0,0
160,210,-,1372656024.0,Mon,14,20,0
160,211,-,1372657224.0,Mon,14,40,0
160,191,-,1372658424.0,Mon,15,0,0
160,191,-,1372659624.0,Mon,15,20,0
160,192,-,1372660824.0,Mon,15,40,0
160,193,-,1372662024.0,Mon,16,0,0
160,193,-,1372663224.0,Mon,16,20,0
160,174,-,1372664424.0,Mon,16,40,0
160,173,-,1381651200.0,Sun,17,0,0
160,173,-,1381652403.0,Sun,17,20,0
160,193,-,1381653606.0,Sun,17,40,0
160,193,-,1381654808.0,Sun,18,0,0
160,193,-,1381656011.0,Sun,18,20,0
160,193,-,1381657217.0,Sun,18,40,0
161,376,-,1372636835.0,Mon,9,0,0
161,376,-,1372638035.0,Mon,9,20,0
161,376,-,1372639235.0,Mon,9,40,0
161,356,-,1372640435.0,Mon,10,0,0
161,356,-,1372641635.0,Mon,10,20,0
161,336,-,1372642835.0,Mon,10,40,0
161,336,-,1372644035.0,Mon,11,0,0
161,336,-,1372645235.0,Mon,11,20,0
161,316,-,1372646435.0,Mon,11,40,0
161,316,-,1372647635.0,Mon,12,0,0
161,296,-,1372648835.0,Mon,12,20,0
161,296,-,1372650035.0,Mon,12,40,0
161,297,-,1372651235.0,Mon,13,0,0
161,277,-,1372652435.0,Mon,13,20,0
161,276,-,1372653635.0,Mon,13,40,0
161,276,-,1372654835.0,Mon,14,0,0
161,256,-,1372656035.0,Mon,14,20,0
161,256,-,1372657235.0,Mon,14,40,0
161,236,-,1372658435.0,Mon,15,0,0
161,236,-,1372659635.0,Mon,15,20,0
161,215,-,1372660835.0,Mon,15,40,0
161,215,-,1372662035.0,Mon,16,0,0
161,215,-,1372663235.0,Mon,16,20,0
161,195,-,1372664435.0,Mon,16,40,0
161,195,-,1372665635.0,Mon,17,0,0
161,231,-,1373185210.0,Sun,17,20,0
161,231,-,1373186410.0,Sun,17,40,0
161,230,-,1373187610.0,Sun,18,0,0
161,210,-,1373188810.0,Sun,18,20,0
161,210,-,1373190010.0,Sun,18,40,0
162,125,-,1372636829.0,Mon,9,0,0
162,125,-,1372638029.0,Mon,9,20,0
162,106,-,1372639229.0,Mon,9,40,0
162,126,-,1372640429.0,Mon,10,0,0
162,146,-,1372641629.0,Mon,10,20,0
162,146,-,1372642829.0,Mon,10,40,0
162,167,-,1372644029.0,Mon,11,0,0
162,167,-,1372645229.0,Mon,11,20,0
162,168,-,1372646429.0,Mon,11,40,0
162,168,-,1372647629.0,Mon,12,0,0
162,169,-,1372648829.0,Mon,12,20,0
162,170,-,1372650029.0,Mon,12,40,0
162,170,-,1372651229.0,Mon,13,0,0
162,171,-,1372652429.0,Mon,13,20,0
162,191,-,1372653629.0,Mon,13,40,0
162,192,-,1372654829.0,Mon,14,0,0
162,193,-,1372656029.0,Mon,14,20,0
162,173,-,1372657229.0,Mon,14,40,0
162,194,-,1372658429.0,Mon,15,0,0
162,195,-,1372659629.0,Mon,15,20,0
162,195,-,1372660829.0,Mon,15,40,0
162,195,-,1372662029.0,Mon,16,0,0
162,215,-,1372663229.0,Mon,16,20,0
162,236,-,1372664429.0,Mon,16,40,0
162,236,-,1372665629.0,Mon,17,0,0
162,236,-,1372666833.0,Mon,17,20,0
162,126,-,1381653635.0,Sun,17,40,0
162,146,-,1381654835.0,Sun,18,0,0
162,146,-,1381656035.0,Sun,18,20,0
162,167,-,1381657235.0,Sun,18,40,0
163,176,-,1373155217.0,Sun,9,0,0
163,155,-,1373156417.0,Sun,9,20,0
163,155,-,1373157617.0,Sun,9,40,0
163,155,-,1373158817.0,Sun,10,0,0
163,155,-,1373160017.0,Sun,10,20,0
163,135,-,1373161217.0,Sun,10,40,0
163,135,-,1373162417.0,Sun,11,0,0
163,135,-,1373163617.0,Sun,11,20,0
163,115,-,1373164817.0,Sun,11,40,0
163,115,-,1373166017.0,Sun,12,0,0
163,114,-,1373167217.0,Sun,12,20,0
163,94,-,1373168417.0,Sun,12,40,0
163,94,-,1373169617.0,Sun,13,0,0
163,94,-,1373170817.0,Sun,13,20,0
163,45,-,1381120850.0,Mon,13,40,0
163,86,-,1381122050.0,Mon,14,0,0
163,88,-,1381123250.0,Mon,14,20,0
163,109,-,1381124450.0,Mon,14,40,0
163,130,-,1381125650.0,Mon,15,0,0
163,171,-,1381126850.0,Mon,15,20,0
163,192,-,1381128050.0,Mon,15,40,0
163,212,-,1381129250.0,Mon,16,0,0
163,233,-,1381130450.0,Mon,16,20,0
163,253,-,1381131650.0,Mon,16,40,0
163,122,-,1381651205.0,Sun,17,0,0
163,121,-,1381652405.0,Sun,17,20,0
163,121,-,1381653605.0,Sun,17,40,0
163,101,-,1381654805.0,Sun,18,0,0
163,81,-,1381656005.0,Sun,18,20,0
163,81,-,1381657205.0,Sun,18,40,0
164,241,-,1372636839.0,Mon,9,0,0
164,241,-,1372638039.0,Mon,9,20,0
164,242,-,1372639239.0,Mon,9,40,0
164,242,-,1372640439.0,Mon,10,0,0
164,243,-,1372641639.0,Mon,10,20,0
164,244,-,1372642839.0,Mon,10,40,0
164,244,-,1372644039.0,Mon,11,0,0
164,245,-,1372645239.0,Mon,11,20,0
164,245,-,1372646439.0,Mon,11,40,0
164,265,-,1372647639.0,Mon,12,0,0
164,265,-,1372648839.0,Mon,12,20,0
164,266,-,1372650039.0,Mon,12,40,0
164,266,-,1372651239.0,Mon,13,0,0
164,267,-,1372652439.0,Mon,13,20,0
164,287,-,1372653639.0,Mon,13,40,0
164,288,-,1372654839.0,Mon,14,0,0
164,289,-,1372656039.0,Mon,14,20,0
164,289,-,1372657239.0,Mon,14,40,0
164,310,-,1372658439.0,Mon,15,0,0
164,310,-,1372659639.0,Mon,15,20,0
164,310,-,1372660839.0,Mon,15,40,0
164,311,-,1372662039.0,Mon,16,0,0
164,291,-,1372663239.0,Mon,16,20,0
164,292,-,1372664439.0,Mon,16,40,0
164,312,-,1372665639.0,Mon,17,0,0
164,312,-,1372666839.0,Mon,17,20,0
164,232,-,1373186458.0,Sun,17,40,0
164,232,-,1373187658.0,Sun,18,0,0
164,232,-,1373188858.0,Sun,18,20,0
164,231,-,1373190058.0,Sun,18,40,0
165,329,-,1387152038.0,Mon,9,0,0
165,329,-,1387153238.0,Mon,9,20,0
165,330,-,1387154438.0,Mon,9,40,0
165,310,-,1387155638.0,Mon,10,0,0
165,310,-,1387156838.0,Mon,10,20,0
165,311,-,1387158038.0,Mon,10,40,0
165,311,-,1387159238.0,Mon,11,0,0
165,291,-,1387160438.0,Mon,11,20,0
165,292,-,1387161638.0,Mon,11,40,0
165,292,-,1387162838.0,Mon,12,0,0
165,272,-,1387164038.0,Mon,12,20,0
165,272,-,1387165238.0,Mon,12,40,0
165,272,-,1387166438.0,Mon,13,0,0
165,273,-,1387167638.0,Mon,13,20,0
165,253,-,1387168838.0,Mon,13,40,0
165,253,-,1387170038.0,Mon,14,0,0
165,233,-,1387171238.0,Mon,14,20,0
165,233,-,1387172438.0,Mon,14,40,0
165,233,-,1387173638.0,Mon,15,0,0
165,213,-,1387174838.0,Mon,15,20,0
165,213,-,1387176038.0,Mon,15,40,0
165,214,-,1387177238.0,Mon,16,0,0
165,214,-,1387178438.0,Mon,16,20,0
165,194,-,1387179638.0,Mon,16,40,0
165,195,-,1387180838.0,Mon,17,0,0
165,195,-,1387182038.0,Mon,17,20,0
165,167,-,1387701655.0,Sun,17,40,0
165,167,-,1387702855.0,Sun,18,0,0
165,187,-,1387704055.0,Sun,18,20,0
165,187,-,1387705255.0,Sun,18,40,0
166,238,-,1381104055.0,Mon,9,0,0
166,218,-,1381105255.0,Mon,9,20,0
166,218,-,1381106455.0,Mon,9,40,0
166,218,-,1381107655.0,Mon,10,0,0
166,218,-,1381108855.0,Mon,10,20,0
166,218,-,1381110055.0,Mon,10,40,0
166,217,-,1381111255.0,Mon,11,0,0
166,217,-,1381112455.0,Mon,11,20,0
166,217,-,1381113655.0,Mon,11,40,0
166,217,-,1381114855.0,Mon,12,0,0
166,217,-,1381116055.0,Mon,12,20,0
166,216,-,1381117255.0,Mon,12,40,0
166,216,-,1381118455.0,Mon,13,0,0
166,216,-,1381119655.0,Mon,13,20,0
166,216,-,1381120855.0,Mon,13,40,0
166,215,-,1381122055.0,Mon,14,0,0
166,215,-,1381123255.0,Mon,14,20,0
166,215,-,1381124455.0,Mon,14,40,0
166,195,-,1381125655.0,Mon,15,0,0
166,195,-,1381126855.0,Mon,15,20,0
166,195,-,1381128055.0,Mon,15,40,0
166,195,-,1381129255.0,Mon,16,0,0
166,195,-,1381130455.0,Mon,16,20,0
166,195,-,1381131655.0,Mon,16,40,0
166,55,-,1381651228.0,Sun,17,0,0
166,55,-,1381652428.0,Sun,17,20,0
166,55,-,1381653628.0,Sun,17,40,0
166,75,-,1381654828.0,Sun,18,0,0
166,74,-,1381656028.0,Sun,18,20,0
166,74,-,1381657228.0,Sun,18,40,0
167,208,-,1372636803.0,Mon,9,0,0
167,208,-,1372638003.0,Mon,9,20,0
167,208,-,1372639203.0,Mon,9,40,0
167,208,-,1372640403.0,Mon,10,0,0
167,207,-,1372641603.0,Mon,10,20,0
167,207,-,1372642803.0,Mon,10,40,0
167,207,-,1372644003.0,Mon,11,0,0
167,207,-,1372645203.0,Mon,11,20,0
167,187,-,1372646403.0,Mon,11,40,0
167,187,-,1372647603.0,Mon,12,0,0
167,187,-,1372648803.0,Mon,12,20,0
167,187,-,1372650003.0,Mon,12,40,0
167,167,-,1372651203.0,Mon,13,0,0
167,167,-,1372652403.0,Mon,13,20,0
167,167,-,1372653603.0,Mon,13,40,0
167,166,-,1372654803.0,Mon,14,0,0
167,166,-,1372656003.0,Mon,14,20,0
167,166,-,1372657203.0,Mon,14,40,0
167,166,-,1372658403.0,Mon,15,0,0
167,165,-,1372659603.0,Mon,15,20,0
167,165,-,1372660803.0,Mon,15,40,0
167,165,-,1372662003.0,Mon,16,0,0
167,165,-,1372663203.0,Mon,16,20,0
167,164,-,1372664403.0,Mon,16,40,0
167,164,-,1372665603.0,Mon,17,0,0
167,164,-,1372666803.0,Mon,17,20,0
167,1,-,1373186413.0,Sun,17,40,0
167,22,-,1373187613.0,Sun,18,0,0
167,23,-,1373188813.0,Sun,18,20,0
167,44,-,1373190013.0,Sun,18,40,0
168,140,-,1372636820.0,Mon,9,0,0
168,121,-,1372638020.0,Mon,9,20,0
168,121,-,1372639220.0,Mon,9,40,0
168,121,-,1372640420.0,Mon,10,0,0
168,121,-,1372641620.0,Mon,10,20,0
168,101,-,1372642820.0,Mon,10,40,0
168,101,-,1372644020.0,Mon,11,0,0
168,101,-,1372645220.0,Mon,11,20,0
168,101,-,1372646420.0,Mon,11,40,0
168,81,-,1372647620.0,Mon,12,0,0
168,81,-,1372648820.0,Mon,12,20,0
168,81,-,1372650020.0,Mon,12,40,0
168,81,-,1372651220.0,Mon,13,0,0
168,61,-,1372652420.0,Mon,13,20,0
168,61,-,1372653620.0,Mon,13,40,0
168,61,-,1372654820.0,Mon,14,0,0
168,61,-,1372656020.0,Mon,14,20,0
168,62,-,1372657220.0,Mon,14,40,0
168,62,-,1372658420.0,Mon,15,0,0
168,62,-,1372659620.0,Mon,15,20,0
168,62,-,1372660820.0,Mon,15,40,0
168,63,-,1372662020.0,Mon,16,0,0
168,63,-,1372663220.0,Mon,16,20,0
168,63,-,1372664420.0,Mon,16,40,0
168,63,-,1372665620.0,Mon,17,0,0
168,64,-,1372666820.0,Mon,17,20,0
168,64,-,1372668020.0,Mon,17,40,0
168,215,-,1373187619.0,Sun,18,0,0
168,272,-,1373188819.0,Sun,18,20,0
168,349,-,1373190019.0,Sun,18,40,0
169,24,-,1372636842.0,Mon,9,0,0
169,23,-,1372638042.0,Mon,9,20,0
169,44,-,1372639242.0,Mon,9,40,0
169,44,-,1372640442.0,Mon,10,0,0
169,45,-,1372641642.0,Mon,10,20,0
169,65,-,1372642842.0,Mon,10,40,0
169,66,-,1372644042.0,Mon,11,0,0
169,86,-,1372645242.0,Mon,11,20,0
169,87,-,1372646442.0,Mon,11,40,0
169,87,-,1372647642.0,Mon,12,0,0
169,108,-,1372648842.0,Mon,12,20,0
169,109,-,1372650042.0,Mon,12,40,0
169,109,-,1372651242.0,Mon,13,0,0
169,110,-,1372652442.0,Mon,13,20,0
169,111,-,1372653642.0,Mon,13,40,0
169,111,-,1372654842.0,Mon,14,0,0
169,112,-,1372656042.0,Mon,14,20,0
169,112,-,1372657242.0,Mon,14,40,0
169,132,-,1372658442.0,Mon,15,0,0
169,133,-,1372659642.0,Mon,15,20,0
169,153,-,1372660842.0,Mon,15,40,0
169,153,-,1372662042.0,Mon,16,0,0
169,174,-,1372663242.0,Mon,16,20,0
169,174,-,1372664442.0,Mon,16,40,0
169,194,-,1372665642.0,Mon,17,0,0
169,195,-,1372666842.0,Mon,17,20,0
169,271,-,1373186453.0,Sun,17,40,0
169,312,-,1373187653.0,Sun,18,0,0
169,353,-,1373188853.0,Sun,18,20,0
169,393,-,1373190053.0,Sun,18,40,0
170,46,-,1387152047.0,Mon,9,0,0
170,46,-,1387153247.0,Mon,9,20,0
170,46,-,1387154447.0,Mon,9,40,0
170,46,-,1387155647.0,Mon,10,0,0
170,46,-,1387156847.0,Mon,10,20,0
170,46,-,1387158047.0,Mon,10,40,0
170,45,-,1387159247.0,Mon,11,0,0
170,45,-,1387160447.0,Mon,11,20,0
170,45,-,1387161647.0,Mon,11,40,0
170,45,-,1387162847.0,Mon,12,0,0
170,45,-,1387164047.0,Mon,12,20,0
170,45,-,1387165247.0,Mon,12,40,0
170,45,-,1387166447.0,Mon,13,0,0
170,45,-,1387167647.0,Mon,13,20,0
170,44,-,1387168847.0,Mon,13,40,0
170,44,-,1387170047.0,Mon,14,0,0
170,44,-,1387171247.0,Mon,14,20,0
170,44,-,1387172447.0,Mon,14,40,0
170,44,-,1387173647.0,Mon,15,0,0
170,24,-,1387174847.0,Mon,15,20,0
170,24,-,1387176047.0,Mon,15,40,0
170,24,-,1387177247.0,Mon,16,0,0
170,24,-,1387178447.0,Mon,16,20,0
170,23,-,1387179647.0,Mon,16,40,0
170,23,-,1387180847.0,Mon,17,0,0
170,23,-,1387182047.0,Mon,17,20,0
170,235,-,1387701631.0,Sun,17,40,0
170,215,-,1387702831.0,Sun,18,0,0
170,215,-,1387704031.0,Sun,18,20,0
170,195,-,1387705231.0,Sun,18,40,0
171,88,-,1372636841.0,Mon,9,0,0
171,87,-,1372638041.0,Mon,9,20,0
171,87,-,1372639241.0,Mon,9,40,0
171,87,-,1372640441.0,Mon,10,0,0
171,107,-,1372641641.0,Mon,10,20,0
171,106,-,1372642841.0,Mon,10,40,0
