user_index,poi_index_from,time_slot,count,prob
138,244,26,1,1.0
138,245,27,1,1.0
138,265,28,1,1.0
138,265,29,1,1.0
139,121,17,1,1.0
139,128,15,1,1.0
139,134,29,1,1.0
139,144,16,1,1.0
139,155,14,1,1.0
139,162,1,1,1.0
139,163,2,1,1.0
139,164,3,1,1.0
139,165,4,1,1.0
139,166,5,1,1.0
139,168,6,1,1.0
139,169,7,1,1.0
139,170,8,1,1.0
139,171,9,1,1.0
139,174,12,1,1.0
139,175,13,1,1.0
139,181,0,1,1.0
139,191,20,1,1.0
139,191,21,1,1.0
139,192,10,1,1.0
139,193,11,1,1.0
139,209,25,1,1.0
139,209,26,1,1.0
139,209,27,1,1.0
139,210,23,1,1.0
139,210,24,1,1.0
139,210,28,1,1.0
139,211,22,1,1.0
139,304,18,1,1.0
139,305,19,1,1.0
140,23,25,1,1.0
140,23,26,1,1.0
140,24,21,1,1.0
140,24,22,1,1.0
140,24,23,1,1.0
140,24,24,1,1.0
140,24,27,1,1.0
140,24,28,1,1.0
140,24,29,1,1.0
140,94,19,1,1.0
140,94,20,1,1.0
140,233,12,1,1.0
140,233,13,1,1.0
140,233,14,1,1.0
140,233,15,1,1.0
140,233,16,1,1.0
140,233,17,1,1.0
140,234,6,1,1.0
140,234,7,1,1.0
140,234,8,1,1.0
140,234,9,1,1.0
140,234,10,1,1.0
140,234,11,1,1.0
140,235,0,1,1.0
140,235,1,1,1.0
140,235,2,1,1.0
140,235,3,1,1.0
140,235,4,1,1.0
140,235,5,1,1.0
140,252,18,1,1.0
141,19,1,1,1.0
141,39,0,1,1.0
141,164,13,1,1.0
141,164,14,1,1.0
141,164,15,1,1.0
141,165,10,1,1.0
141,165,11,1,1.0
141,165,12,1,1.0
141,166,8,1,1.0
141,166,9,1,1.0
141,167,5,1,1.0
141,167,6,1,1.0
141,167,7,1,1.0
141,169,28,1,1.0
141,169,29,1,1.0
141,170,25,1,1.0
141,170,26,1,1.0
141,170,27,1,1.0
141,171,24,1,1.0
141,174,18,1,1.0
141,187,3,1,1.0
141,187,4,1,1.0
141,191,23,1,1.0
141,192,21,1,1.0
141,192,22,1,1.0
141,193,19,1,1.0
141,193,20,1,1.0
141,194,16,1,1.0
141,194,17,1,1.0
141,207,2,1,1.0
142,21,28,1,1.0
142,21,29,1,1.0
142,41,21,1,1.0
142,41,22,1,1.0
142,41,23,1,1.0
142,41,24,1,1.0
142,41,25,1,1.0
142,41,26,1,1.0
142,41,27,1,1.0
142,61,18,1,1.0
142,61,19,1,1.0
142,61,20,1,1.0
142,167,15,1,1.0
142,167,16,1,1.0
142,168,17,1,1.0
142,187,13,1,1.0
142,187,14,1,1.0
142,207,11,1,1.0
142,207,12,1,1.0
142,227,8,1,1.0
142,227,9,1,1.0
142,227,10,1,1.0
142,248,5,1,1.0
142,248,6,1,1.0
142,248,7,1,1.0
142,268,3,1,1.0
142,268,4,1,1.0
142,287,2,1,1.0
142,288,0,1,1.0
142,288,1,1,1.0
143,94,27,1,1.0
143,94,28,1,1.0
143,94,29,1,1.0
143,114,26,1,1.0
143,115,25,1,1.0
143,135,23,1,1.0
143,135,24,1,1.0
143,155,20,1,1.0
143,155,21,1,1.0
143,155,22,1,1.0
143,175,18,1,1.0
143,175,19,1,1.0
143,195,3,1,1.0
143,195,4,1,1.0
143,195,5,1,1.0
143,195,6,1,1.0
143,195,16,1,1.0
143,195,17,1,1.0
143,196,0,1,1.0
143,196,1,1,1.0
143,196,2,1,1.0
143,215,7,1,1.0
143,216,8,1,1.0
143,216,9,1,1.0
143,236,10,1,1.0
143,236,11,1,1.0
143,236,12,1,1.0
143,236,13,1,1.0
143,256,14,1,1.0
143,256,15,1,1.0
144,23,29,1,1.0
144,43,25,1,1.0
144,43,26,1,1.0
144,43,27,1,1.0
144,43,28,1,1.0
144,63,23,1,1.0
144,63,24,1,1.0
144,64,21,1,1.0
144,64,22,1,1.0
144,98,4,1,1.0
144,117,3,1,1.0
144,135,2,1,1.0
144,173,8,1,1.0
144,175,1,1,1.0
144,191,10,1,1.0
144,192,9,1,1.0
144,194,0,1,1.0
144,194,7,1,1.0
144,195,6,1,1.0
144,196,5,1,1.0
144,207,15,1,1.0
144,208,14,1,1.0
144,209,13,1,1.0
144,210,12,1,1.0
144,211,11,1,1.0
144,226,16,1,1.0
144,231,17,1,1.0
144,269,18,1,1.0
144,326,19,1,1.0
144,363,20,1,1.0
145,46,17,1,1.0
145,46,18,1,1.0
145,47,16,1,1.0
145,55,0,1,1.0
145,67,15,1,1.0
145,68,13,1,1.0
145,68,14,1,1.0
145,71,7,1,1.0
145,72,6,1,1.0
145,73,4,1,1.0
145,73,5,1,1.0
145,74,2,1,1.0
145,74,3,1,1.0
145,75,1,1,1.0
145,89,11,1,1.0
145,89,12,1,1.0
145,90,9,1,1.0
145,90,10,1,1.0
145,91,8,1,1.0
145,236,19,1,1.0
145,236,20,1,1.0
145,256,21,1,1.0
145,256,22,1,1.0
145,256,23,1,1.0
145,276,24,1,1.0
145,276,25,1,1.0
145,277,26,1,1.0
145,297,27,1,1.0
145,297,28,1,1.0
145,297,29,1,1.0
146,17,28,1,1.0
146,22,20,1,1.0
146,25,21,1,1.0
146,36,27,1,1.0
146,47,22,1,1.0
146,49,23,1,1.0
146,51,24,1,1.0
146,54,26,1,1.0
146,73,25,1,1.0
146,93,18,1,1.0
146,94,15,1,1.0
146,94,17,1,1.0
146,114,14,1,1.0
146,114,16,1,1.0
146,115,12,1,1.0
146,115,13,1,1.0
146,135,8,1,1.0
146,135,9,1,1.0
146,135,10,1,1.0
146,135,11,1,1.0
146,136,4,1,1.0
146,136,5,1,1.0
146,136,6,1,1.0
146,136,7,1,1.0
146,137,1,1,1.0
146,137,2,1,1.0
146,137,3,1,1.0
146,157,0,1,1.0
146,338,19,1,1.0
146,339,29,1,1.0
147,163,23,1,1.0
147,163,24,1,1.0
147,163,25,1,1.0
147,163,26,1,1.0
147,163,27,1,1.0
147,163,28,1,1.0
147,163,29,1,1.0
147,166,0,1,1.0
147,167,1,1,1.0
147,167,2,1,1.0
147,168,3,1,1.0
147,168,4,1,1.0
147,169,5,1,1.0
147,169,6,1,1.0
147,183,20,1,1.0
147,183,21,1,1.0
147,183,22,1,1.0
147,189,7,1,1.0
147,190,8,1,1.0
147,210,9,1,1.0
147,210,10,1,1.0
147,230,11,1,1.0
147,231,12,1,1.0
147,231,13,1,1.0
147,232,14,1,1.0
147,232,15,1,1.0
147,233,16,1,1.0
147,233,17,1,1.0
147,253,18,1,1.0
147,273,19,1,1.0
148,12,28,1,1.0
148,32,27,1,1.0
148,52,26,1,1.0
148,73,25,1,1.0
148,94,24,1,1.0
148,115,23,1,1.0
148,124,0,1,1.0
148,135,22,1,1.0
148,140,29,1,1.0
148,143,1,1,1.0
148,155,21,1,1.0
148,164,2,1,1.0
148,164,3,1,1.0
148,176,20,1,1.0
148,177,19,1,1.0
148,184,4,1,1.0
148,197,18,1,1.0
148,204,5,1,1.0
148,218,17,1,1.0
148,224,6,1,1.0
148,245,7,1,1.0
148,265,8,1,1.0
148,285,9,1,1.0
148,285,10,1,1.0
148,305,11,1,1.0
148,325,12,1,1.0
148,345,13,1,1.0
148,345,14,1,1.0
148,364,15,1,1.0
148,384,16,1,1.0
149,101,0,1,1.0
149,121,1,1,1.0
149,121,2,1,1.0
149,122,3,1,1.0
149,142,4,1,1.0
149,142,5,1,1.0
149,143,6,1,1.0
149,143,7,1,1.0
149,143,8,1,1.0
149,164,9,1,1.0
149,164,10,1,1.0
149,184,11,1,1.0
149,184,12,1,1.0
149,184,13,1,1.0
149,204,14,1,1.0
149,204,15,1,1.0
149,224,16,1,1.0
149,224,17,1,1.0
149,244,18,1,1.0
149,244,19,1,1.0
149,277,20,1,1.0
149,277,21,1,1.0
149,294,28,1,1.0
149,294,29,1,1.0
149,295,25,1,1.0
149,295,26,1,1.0
149,295,27,1,1.0
149,296,22,1,1.0
149,296,23,1,1.0
149,296,24,1,1.0
150,121,29,1,1.0
150,125,0,1,1.0
150,125,1,1,1.0
150,125,2,1,1.0
150,126,3,1,1.0
150,126,4,1,1.0
150,142,28,1,1.0
150,143,27,1,1.0
150,145,7,1,1.0
150,145,8,1,1.0
150,145,9,1,1.0
150,145,10,1,1.0
150,146,5,1,1.0
150,146,6,1,1.0
150,164,18,1,1.0
150,164,19,1,1.0
150,164,20,1,1.0
150,164,25,1,1.0
150,164,26,1,1.0
150,165,11,1,1.0
150,165,12,1,1.0
150,165,13,1,1.0
150,165,14,1,1.0
150,165,15,1,1.0
150,165,16,1,1.0
150,165,17,1,1.0
150,184,24,1,1.0
150,204,23,1,1.0
150,224,21,1,1.0
150,224,22,1,1.0
151,0,6,1,1.0
151,2,5,1,1.0
151,17,10,1,1.0
151,22,4,1,1.0
151,23,3,1,1.0
151,25,2,1,1.0
151,26,1,1,1.0
151,27,0,1,1.0
151,36,9,1,1.0
151,55,8,1,1.0
151,67,22,1,1.0
151,67,23,1,1.0
151,67,24,1,1.0
151,68,21,1,1.0
151,74,7,1,1.0
151,87,25,1,1.0
151,87,26,1,1.0
151,87,27,1,1.0
151,88,28,1,1.0
151,88,29,1,1.0
151,155,11,1,1.0
151,176,12,1,1.0
151,176,13,1,1.0
151,177,14,1,1.0
151,197,15,1,1.0
151,218,16,1,1.0
151,218,17,1,1.0
151,238,18,1,1.0
151,238,19,1,1.0
151,258,20,1,1.0
152,111,16,1,1.0
152,111,17,1,1.0
152,112,18,1,1.0
152,113,19,1,1.0
152,128,12,1,1.0
152,129,13,1,1.0
152,130,14,1,1.0
152,130,15,1,1.0
152,133,20,1,1.0
152,145,8,1,1.0
152,146,9,1,1.0
152,147,10,1,1.0
152,148,11,1,1.0
152,162,3,1,1.0
152,163,4,1,1.0
152,163,5,1,1.0
152,164,6,1,1.0
152,165,7,1,1.0
152,180,0,1,1.0
152,180,1,1,1.0
152,181,2,1,1.0
152,184,21,1,1.0
152,204,22,1,1.0
152,204,23,1,1.0
152,204,24,1,1.0
152,204,25,1,1.0
152,224,26,1,1.0
152,224,27,1,1.0
152,224,28,1,1.0
152,224,29,1,1.0
153,44,0,1,1.0
153,45,1,1,1.0
153,65,2,1,1.0
153,65,3,1,1.0
153,86,4,1,1.0
153,86,5,1,1.0
153,87,6,1,1.0
153,87,7,1,1.0
153,88,8,1,1.0
153,108,9,1,1.0
153,109,10,1,1.0
153,109,11,1,1.0
153,110,12,1,1.0
153,110,13,1,1.0
153,111,14,1,1.0
153,111,15,1,1.0
153,112,16,1,1.0
153,112,17,1,1.0
153,132,18,1,1.0
153,133,19,1,1.0
153,133,20,1,1.0
153,134,21,1,1.0
153,163,22,1,1.0
153,167,29,1,1.0
153,187,28,1,1.0
153,227,27,1,1.0
153,248,26,1,1.0
153,267,25,1,1.0
153,288,24,1,1.0
153,328,23,1,1.0
154,21,20,1,1.0
154,21,21,1,1.0
154,128,10,1,1.0
154,128,11,1,1.0
154,129,12,1,1.0
154,129,13,1,1.0
154,129,14,1,1.0
154,129,15,1,1.0
154,130,16,1,1.0
154,130,17,1,1.0
154,146,0,1,1.0
154,146,1,1,1.0
154,147,2,1,1.0
154,147,3,1,1.0
154,147,4,1,1.0
154,147,5,1,1.0
154,147,6,1,1.0
154,148,7,1,1.0
154,148,8,1,1.0
154,148,9,1,1.0
154,150,18,1,1.0
154,150,19,1,1.0
154,184,28,1,1.0
154,184,29,1,1.0
154,204,27,1,1.0
154,224,25,1,1.0
154,224,26,1,1.0
154,244,24,1,1.0
154,245,23,1,1.0
154,265,22,1,1.0
155,10,15,1,1.0
155,11,16,1,1.0
155,12,17,1,1.0
155,12,18,1,1.0
155,23,0,1,1.0
155,23,1,1,1.0
155,24,2,1,1.0
155,24,3,1,1.0
155,25,4,1,1.0
155,26,5,1,1.0
155,26,6,1,1.0
155,27,7,1,1.0
155,28,10,1,1.0
155,28,11,1,1.0
155,29,12,1,1.0
155,29,13,1,1.0
155,30,14,1,1.0
155,32,19,1,1.0
155,47,8,1,1.0
155,48,9,1,1.0
155,155,29,1,1.0
155,174,28,1,1.0
155,214,20,1,1.0
155,214,21,1,1.0
155,215,22,1,1.0
155,215,23,1,1.0
155,235,24,1,1.0
155,235,25,1,1.0
155,235,26,1,1.0
155,255,27,1,1.0
156,67,28,1,1.0
156,67,29,1,1.0
156,87,27,1,1.0
156,106,25,1,1.0
156,107,26,1,1.0
156,126,23,1,1.0
156,126,24,1,1.0
156,146,22,1,1.0
156,231,21,1,1.0
156,232,20,1,1.0
156,233,18,1,1.0
156,233,19,1,1.0
156,234,16,1,1.0
156,234,17,1,1.0
156,235,15,1,1.0
156,255,14,1,1.0
156,256,12,1,1.0
156,256,13,1,1.0
156,276,11,1,1.0
156,277,10,1,1.0
156,297,8,1,1.0
156,297,9,1,1.0
156,318,6,1,1.0
156,318,7,1,1.0
156,338,5,1,1.0
156,339,4,1,1.0
156,359,2,1,1.0
156,359,3,1,1.0
156,379,1,1,1.0
156,399,0,1,1.0
157,119,22,1,1.0
157,194,19,1,1.0
157,194,20,1,1.0
157,195,21,1,1.0
157,213,15,1,1.0
157,213,16,1,1.0
157,214,17,1,1.0
157,214,18,1,1.0
157,231,8,1,1.0
157,231,9,1,1.0
157,232,10,1,1.0
157,232,11,1,1.0
157,232,12,1,1.0
157,232,26,1,1.0
157,233,13,1,1.0
157,233,14,1,1.0
157,234,25,1,1.0
157,250,4,1,1.0
157,250,5,1,1.0
157,250,6,1,1.0
157,250,27,1,1.0
157,251,7,1,1.0
157,256,24,1,1.0
157,269,0,1,1.0
157,269,1,1,1.0
157,269,2,1,1.0
157,269,3,1,1.0
157,277,23,1,1.0
157,288,28,1,1.0
157,307,29,1,1.0
158,231,15,1,1.0
158,232,16,1,1.0
158,233,17,1,1.0
158,234,18,1,1.0
158,235,19,1,1.0
158,235,20,1,1.0
158,236,21,1,1.0
158,245,28,1,1.0
158,245,29,1,1.0
158,250,13,1,1.0
158,251,14,1,1.0
158,265,25,1,1.0
158,265,26,1,1.0
158,265,27,1,1.0
158,269,11,1,1.0
158,269,12,1,1.0
158,285,22,1,1.0
158,285,23,1,1.0
158,285,24,1,1.0
158,288,10,1,1.0
158,307,8,1,1.0
158,308,9,1,1.0
158,326,6,1,1.0
158,327,7,1,1.0
158,345,4,1,1.0
158,345,5,1,1.0
158,363,2,1,1.0
158,364,3,1,1.0
158,382,0,1,1.0
158,383,1,1,1.0
159,42,28,1,1.0
159,48,0,1,1.0
159,48,1,1,1.0
159,61,27,1,1.0
159,67,3,1,1.0
159,67,4,1,1.0
159,68,2,1,1.0
159,81,26,1,1.0
159,87,5,1,1.0
159,87,6,1,1.0
159,87,7,1,1.0
159,87,8,1,1.0
159,101,25,1,1.0
159,106,10,1,1.0
159,106,11,1,1.0
159,107,9,1,1.0
159,121,24,1,1.0
159,126,12,1,1.0
159,126,13,1,1.0
159,126,14,1,1.0
159,142,23,1,1.0
159,146,15,1,1.0
159,146,16,1,1.0
159,166,17,1,1.0
159,166,18,1,1.0
159,166,19,1,1.0
159,186,20,1,1.0
159,186,21,1,1.0
159,186,22,1,1.0
159,316,29,1,1.0
160,173,24,1,1.0
160,173,25,1,1.0
160,174,23,1,1.0
160,191,18,1,1.0
160,191,19,1,1.0
160,192,20,1,1.0
160,193,21,1,1.0
160,193,22,1,1.0
160,193,26,1,1.0
160,193,27,1,1.0
160,193,28,1,1.0
160,193,29,1,1.0
160,210,16,1,1.0
160,211,17,1,1.0
160,228,10,1,1.0
160,228,11,1,1.0
160,229,12,1,1.0
160,229,13,1,1.0
160,230,14,1,1.0
160,230,15,1,1.0
160,245,5,1,1.0
160,245,6,1,1.0
160,246,7,1,1.0
160,246,8,1,1.0
160,247,9,1,1.0
160,262,0,1,1.0
160,262,1,1,1.0
160,263,2,1,1.0
160,264,3,1,1.0
160,264,4,1,1.0
161,195,23,1,1.0
161,195,24,1,1.0
161,210,28,1,1.0
161,210,29,1,1.0
161,215,20,1,1.0
161,215,21,1,1.0
161,215,22,1,1.0
161,230,27,1,1.0
161,231,25,1,1.0
161,231,26,1,1.0
161,236,18,1,1.0
161,236,19,1,1.0
161,256,16,1,1.0
161,256,17,1,1.0
161,276,14,1,1.0
161,276,15,1,1.0
161,277,13,1,1.0
161,296,10,1,1.0
161,296,11,1,1.0
161,297,12,1,1.0
161,316,8,1,1.0
161,316,9,1,1.0
161,336,5,1,1.0
161,336,6,1,1.0
161,336,7,1,1.0
161,356,3,1,1.0
161,356,4,1,1.0
161,376,0,1,1.0
161,376,1,1,1.0
161,376,2,1,1.0
162,106,2,1,1.0
162,125,0,1,1.0
162,125,1,1,1.0
162,126,3,1,1.0
162,126,26,1,1.0
162,146,4,1,1.0
162,146,5,1,1.0
162,146,27,1,1.0
162,146,28,1,1.0
162,167,6,1,1.0
162,167,7,1,1.0
162,167,29,1,1.0
162,168,8,1,1.0
162,168,9,1,1.0
162,169,10,1,1.0
162,170,11,1,1.0
162,170,12,1,1.0
162,171,13,1,1.0
162,173,17,1,1.0
162,191,14,1,1.0
162,192,15,1,1.0
162,193,16,1,1.0
162,194,18,1,1.0
162,195,19,1,1.0
162,195,20,1,1.0
162,195,21,1,1.0
162,215,22,1,1.0
162,236,23,1,1.0
162,236,24,1,1.0
162,236,25,1,1.0
163,45,14,1,1.0
163,81,28,1,1.0
163,81,29,1,1.0
163,86,15,1,1.0
163,88,16,1,1.0
163,94,11,1,1.0
163,94,12,1,1.0
163,94,13,1,1.0
163,101,27,1,1.0
163,109,17,1,1.0
163,114,10,1,1.0
163,115,8,1,1.0
163,115,9,1,1.0
163,121,25,1,1.0
163,121,26,1,1.0
163,122,24,1,1.0
163,130,18,1,1.0
163,135,5,1,1.0
163,135,6,1,1.0
163,135,7,1,1.0
163,155,1,1,1.0
163,155,2,1,1.0
163,155,3,1,1.0
163,155,4,1,1.0
163,171,19,1,1.0
163,176,0,1,1.0
163,192,20,1,1.0
163,212,21,1,1.0
163,233,22,1,1.0
163,253,23,1,1.0
164,231,29,1,1.0
164,232,26,1,1.0
164,232,27,1,1.0
164,232,28,1,1.0
164,241,0,1,1.0
164,241,1,1,1.0
164,242,2,1,1.0
164,242,3,1,1.0
164,243,4,1,1.0
164,244,5,1,1.0
164,244,6,1,1.0
164,245,7,1,1.0
164,245,8,1,1.0
164,265,9,1,1.0
164,265,10,1,1.0
164,266,11,1,1.0
164,266,12,1,1.0
164,267,13,1,1.0
164,287,14,1,1.0
164,288,15,1,1.0
164,289,16,1,1.0
164,289,17,1,1.0
164,291,22,1,1.0
164,292,23,1,1.0
164,310,18,1,1.0
164,310,19,1,1.0
164,310,20,1,1.0
164,311,21,1,1.0
164,312,24,1,1.0
164,312,25,1,1.0
165,167,26,1,1.0
165,167,27,1,1.0
165,187,28,1,1.0
165,187,29,1,1.0
165,194,23,1,1.0
165,195,24,1,1.0
165,195,25,1,1.0
165,213,19,1,1.0
165,213,20,1,1.0
165,214,21,1,1.0
165,214,22,1,1.0
165,233,16,1,1.0
165,233,17,1,1.0
165,233,18,1,1.0
165,253,14,1,1.0
165,253,15,1,1.0
165,272,10,1,1.0
165,272,11,1,1.0
165,272,12,1,1.0
165,273,13,1,1.0
165,291,7,1,1.0
165,292,8,1,1.0
165,292,9,1,1.0
165,310,3,1,1.0
165,310,4,1,1.0
165,311,5,1,1.0
165,311,6,1,1.0
165,329,0,1,1.0
165,329,1,1,1.0
165,330,2,1,1.0
166,55,24,1,1.0
166,55,25,1,1.0
166,55,26,1,1.0
166,74,28,1,1.0
166,74,29,1,1.0
166,75,27,1,1.0
166,195,18,1,1.0
166,195,19,1,1.0
166,195,20,1,1.0
166,195,21,1,1.0
166,195,22,1,1.0
166,195,23,1,1.0
166,215,15,1,1.0
166,215,16,1,1.0
166,215,17,1,1.0
166,216,11,1,1.0
166,216,12,1,1.0
166,216,13,1,1.0
166,216,14,1,1.0
166,217,6,1,1.0
166,217,7,1,1.0
166,217,8,1,1.0
166,217,9,1,1.0
166,217,10,1,1.0
166,218,1,1,1.0
166,218,2,1,1.0
166,218,3,1,1.0
166,218,4,1,1.0
166,218,5,1,1.0
166,238,0,1,1.0
167,1,26,1,1.0
167,22,27,1,1.0
167,23,28,1,1.0
167,44,29,1,1.0
167,164,23,1,1.0
167,164,24,1,1.0
167,164,25,1,1.0
167,165,19,1,1.0
167,165,20,1,1.0
167,165,21,1,1.0
167,165,22,1,1.0
167,166,15,1,1.0
167,166,16,1,1.0
167,166,17,1,1.0
167,166,18,1,1.0
167,167,12,1,1.0
167,167,13,1,1.0
167,167,14,1,1.0
167,187,8,1,1.0
167,187,9,1,1.0
167,187,10,1,1.0
167,187,11,1,1.0
167,207,4,1,1.0
167,207,5,1,1.0
167,207,6,1,1.0
167,207,7,1,1.0
167,208,0,1,1.0
167,208,1,1,1.0
167,208,2,1,1.0
167,208,3,1,1.0
168,61,13,1,1.0
168,61,14,1,1.0
168,61,15,1,1.0
168,61,16,1,1.0
168,62,17,1,1.0
168,62,18,1,1.0
168,62,19,1,1.0
168,62,20,1,1.0
168,63,21,1,1.0
168,63,22,1,1.0
168,63,23,1,1.0
168,63,24,1,1.0
168,64,25,1,1.0
168,64,26,1,1.0
168,81,9,1,1.0
168,81,10,1,1.0
168,81,11,1,1.0
168,81,12,1,1.0
168,101,5,1,1.0
168,101,6,1,1.0
168,101,7,1,1.0
168,101,8,1,1.0
168,121,1,1,1.0
168,121,2,1,1.0
168,121,3,1,1.0
168,121,4,1,1.0
168,140,0,1,1.0
168,215,27,1,1.0
168,272,28,1,1.0
168,349,29,1,1.0
169,23,1,1,1.0
169,24,0,1,1.0
169,44,2,1,1.0
169,44,3,1,1.0
169,45,4,1,1.0
169,65,5,1,1.0
169,66,6,1,1.0
169,86,7,1,1.0
169,87,8,1,1.0
169,87,9,1,1.0
169,108,10,1,1.0
169,109,11,1,1.0
169,109,12,1,1.0
169,110,13,1,1.0
169,111,14,1,1.0
169,111,15,1,1.0
169,112,16,1,1.0
169,112,17,1,1.0
169,132,18,1,1.0
169,133,19,1,1.0
169,153,20,1,1.0
169,153,21,1,1.0
169,174,22,1,1.0
169,174,23,1,1.0
169,194,24,1,1.0
169,195,25,1,1.0
169,271,26,1,1.0
169,312,27,1,1.0
169,353,28,1,1.0
169,393,29,1,1.0
170,23,23,1,1.0
170,23,24,1,1.0
170,23,25,1,1.0
170,24,19,1,1.0
170,24,20,1,1.0
170,24,21,1,1.0
170,24,22,1,1.0
170,44,14,1,1.0
170,44,15,1,1.0
170,44,16,1,1.0
170,44,17,1,1.0
170,44,18,1,1.0
170,45,6,1,1.0
170,45,7,1,1.0
170,45,8,1,1.0
170,45,9,1,1.0
170,45,10,1,1.0
170,45,11,1,1.0
170,45,12,1,1.0
170,45,13,1,1.0
170,46,0,1,1.0
170,46,1,1,1.0
170,46,2,1,1.0
170,46,3,1,1.0
170,46,4,1,1.0
170,46,5,1,1.0
170,195,29,1,1.0
170,215,27,1,1.0
170,215,28,1,1.0
170,235,26,1,1.0
171,87,1,1,1.0
171,87,2,1,1.0
171,87,3,1,1.0
171,88,0,1,1.0
171,106,5,1,1.0
171,106,6,1,1.0
171,107,4,1,1.0
171,126,7,1,1.0
171,126,8,1,1.0
171,146,9,1,1.0
171,146,10,1,1.0
171,146,11,1,1.0
171,167,12,1,1.0
171,167,13,1,1.0
171,167,28,1,1.0
171,167,29,1,1.0
171,187,14,1,1.0
171,187,15,1,1.0
171,187,16,1,1.0
171,187,27,1,1.0
171,207,17,1,1.0
171,207,18,1,1.0
171,227,19,1,1.0
171,227,20,1,1.0
171,227,21,1,1.0
171,228,22,1,1.0
171,248,23,1,1.0
171,248,24,1,1.0
171,248,25,1,1.0
171,268,26,1,1.0
172,26,8,1,1.0
172,26,9,1,1.0
172,26,10,1,1.0
172,26,11,1,1.0
172,27,12,1,1.0
172,28,21,1,1.0
172,28,22,1,1.0
172,28,23,1,1.0
172,29,24,1,1.0
172,29,25,1,1.0
172,29,26,1,1.0
172,44,0,1,1.0
172,45,1,1,1.0
172,45,2,1,1.0
172,45,3,1,1.0
172,45,4,1,1.0
172,45,5,1,1.0
172,45,6,1,1.0
172,46,7,1,1.0
172,47,13,1,1.0
172,47,14,1,1.0
172,47,15,1,1.0
172,47,16,1,1.0
172,48,17,1,1.0
172,48,18,1,1.0
172,48,19,1,1.0
172,48,20,1,1.0
172,135,27,1,1.0
172,136,28,1,1.0
172,136,29,1,1.0
173,45,26,1,1.0
173,45,27,1,1.0
173,64,28,1,1.0
173,65,24,1,1.0
173,65,25,1,1.0
173,65,29,1,1.0
173,66,23,1,1.0
173,86,21,1,1.0
173,86,22,1,1.0
173,87,18,1,1.0
173,87,19,1,1.0
173,87,20,1,1.0
173,88,17,1,1.0
173,93,1,1,1.0
173,93,2,1,1.0
173,93,3,1,1.0
173,94,0,1,1.0
173,108,15,1,1.0
173,108,16,1,1.0
173,109,13,1,1.0
173,109,14,1,1.0
173,110,10,1,1.0
173,110,11,1,1.0
173,110,12,1,1.0
173,111,7,1,1.0
173,111,8,1,1.0
173,111,9,1,1.0
173,112,4,1,1.0
173,112,5,1,1.0
173,112,6,1,1.0
174,7,0,1,1.0
174,7,1,1,1.0
174,7,2,1,1.0
174,7,3,1,1.0
174,7,4,1,1.0
174,7,5,1,1.0
174,27,6,1,1.0
174,27,7,1,1.0
174,27,8,1,1.0
174,27,9,1,1.0
174,27,10,1,1.0
174,27,11,1,1.0
174,27,12,1,1.0
174,27,13,1,1.0
174,28,14,1,1.0
174,121,29,1,1.0
174,133,15,1,1.0
174,133,16,1,1.0
174,142,28,1,1.0
174,143,27,1,1.0
174,153,17,1,1.0
174,153,18,1,1.0
174,154,19,1,1.0
174,164,26,1,1.0
174,174,20,1,1.0
174,174,21,1,1.0
174,194,22,1,1.0
174,195,23,1,1.0
174,195,24,1,1.0
174,255,25,1,1.0
175,45,29,1,1.0
175,46,28,1,1.0
175,47,27,1,1.0
175,60,24,1,1.0
175,60,25,1,1.0
175,60,26,1,1.0
175,61,23,1,1.0
175,81,20,1,1.0
175,81,21,1,1.0
175,81,22,1,1.0
175,101,18,1,1.0
175,101,19,1,1.0
175,121,15,1,1.0
175,121,16,1,1.0
175,121,17,1,1.0
175,142,12,1,1.0
175,142,13,1,1.0
175,142,14,1,1.0
175,143,10,1,1.0
175,143,11,1,1.0
175,164,7,1,1.0
175,164,8,1,1.0
175,164,9,1,1.0
175,165,4,1,1.0
175,165,5,1,1.0
175,165,6,1,1.0
175,166,2,1,1.0
175,166,3,1,1.0
175,167,0,1,1.0
175,167,1,1,1.0
176,10,29,1,1.0
176,147,0,1,1.0
176,147,1,1,1.0
176,147,2,1,1.0
176,148,3,1,1.0
176,148,4,1,1.0
176,148,5,1,1.0
176,168,6,1,1.0
176,169,7,1,1.0
176,169,8,1,1.0
176,169,9,1,1.0
176,170,10,1,1.0
176,170,11,1,1.0
176,170,12,1,1.0
176,171,13,1,1.0
176,171,14,1,1.0
176,173,21,1,1.0
176,174,22,1,1.0
176,191,15,1,1.0
176,192,16,1,1.0
176,192,17,1,1.0
176,192,18,1,1.0
176,193,19,1,1.0
176,193,20,1,1.0
176,194,23,1,1.0
176,194,24,1,1.0
176,194,25,1,1.0
176,214,26,1,1.0
176,214,27,1,1.0
176,214,28,1,1.0
177,164,0,1,1.0
177,164,1,1,1.0
177,184,2,1,1.0
177,184,3,1,1.0
177,184,4,1,1.0
177,204,5,1,1.0
177,204,6,1,1.0
177,204,7,1,1.0
177,224,8,1,1.0
177,224,9,1,1.0
177,224,10,1,1.0
177,244,11,1,1.0
177,245,12,1,1.0
177,245,13,1,1.0
177,265,14,1,1.0
177,265,15,1,1.0
177,265,16,1,1.0
177,265,17,1,1.0
177,285,18,1,1.0
177,285,19,1,1.0
