tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tra, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tra, TP-TV-Top50_uni, -, VF-TV_syn, VF-TV_tra, VF-TV_uni, -, TM-EMD-Y_syn, TM-EMD-X_syn, TM-EMD-Y_tra, TM-EMD-X_tra, TM-EMD-Y_uni, TM-EMD-X_uni
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.05_4_syntraces.csv,0.5542,0.5581,0.11620000000000003,-,0.4511799999999898,0.38553333333332435,0.5349333333333691,-,0.15009666666666482,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.7397178256128923,0.7581921938276378,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.15_4_syntraces.csv,0.3758,0.5388,0.0776,-,0.46822666666665613,0.38553333333332435,0.5349333333333691,-,0.1581166666666649,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.7737970596266743,0.7855620978943227,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.1_4_syntraces.csv,0.452,0.5472,0.09440000000000004,-,0.461699999999989,0.38553333333332435,0.5349333333333691,-,0.15487333333333142,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.7762109285316452,0.7996224237436056,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.2_4_syntraces.csv,0.3076,0.534,0.068,-,0.47305333333332256,0.38553333333332435,0.5349333333333691,-,0.16071666666666473,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.8230785465557465,0.8278205776469884,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.3_4_syntraces.csv,0.2072,0.5262,0.05240000000000006,-,0.4786133333333226,0.38553333333332435,0.5349333333333691,-,0.16241999999999807,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9088405760074778,0.9384482237209774,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.4_4_syntraces.csv,0.1492,0.5246,0.04920000000000002,-,0.4834399999999898,0.38553333333332435,0.5349333333333691,-,0.16501666666666476,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9043513004116989,0.919264185442383,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.6_4_syntraces.csv,0.0912,0.5218,0.043600000000000055,-,0.4891799999999894,0.38553333333332435,0.5349333333333691,-,0.16748333333333146,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9317658034344098,0.9746921985416312,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.8_4_syntraces.csv,0.0602,0.5205,0.04099999999999998,-,0.4918866666666558,0.38553333333332435,0.5349333333333691,-,0.16830666666666472,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9481748986771313,0.9711920071765373,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0_4_syntraces.csv,0.6942,0.5922,0.1844,-,0.4404866666666554,0.38553333333332435,0.5349333333333691,-,0.14461666666666473,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.6720753797780523,0.6939569662231777,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_1_4_syntraces.csv,0.0446,0.5213,0.04259999999999997,-,0.4934799999999894,0.38553333333332435,0.5349333333333691,-,0.16864999999999813,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9767566598279543,1.0167602351088854,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.05_4_syntraces.csv,0.7094,0.6151,0.23019999999999996,-,0.4498799999999893,0.38553333333332435,0.5349333333333691,-,0.14723666666666455,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.8082388583468753,0.8162493715279574,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.15_4_syntraces.csv,0.5122,0.599,0.19799999999999995,-,0.4842599999999879,0.38553333333332435,0.5349333333333691,-,0.16047333333333152,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9802590616461269,0.9954322651874788,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.1_4_syntraces.csv,0.5966,0.6065,0.21300000000000008,-,0.4683866666666557,0.38553333333332435,0.5349333333333691,-,0.15466666666666468,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.899922489535034,0.9261253903462011,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.2_4_syntraces.csv,0.4348,0.5863,0.17259999999999998,-,0.4933399999999879,0.38553333333332435,0.5349333333333691,-,0.16316666666666485,0.11503333333333114,0.1944999999999986,-,-,-,-,-,0.9980020628782282,1.0592239421121206,0.589243225052185,0.6266992400795427,6.267082754793235,6.255796163224115
