tracedir, tracefile, reid_rate, -, TP-TV_syn, TP-MSE_syn, TP-JS_syn, TP-TV_tra, TP-MSE_tra, TP-JS_tra, TP-TV_uni, TP-MSE_uni, TP-JS_uni, -, TP-TV-Top50_syn, TP-MSE-Top50_syn, TP-JS-Top50_syn, TP-TV-Top50_tra, TP-MSE-Top50_tra, TP-JS-Top50_tra, TP-TV-Top50_uni, TP-MSE-Top50_uni, TP-JS-Top50_uni, -, VF-TV_syn, VF-TV_tra, VF-TV_uni, -, TM-EMD-Y_syn, TM-EMD-X_syn, TM-EMD-Y_tra, TM-EMD-X_tra, TM-EMD-Y_uni, TM-EMD-X_uni, -, CP-TV_syn, CP-MSE_syn, CP-JS_syn, CP-TV_uni, CP-MSE_uni, CP-JS_uni,
SGD_TK,syntraces_cn0.csv,0.001,-,0.457313333,0.00606488,0.210068517,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.139786667,0.002368053,0.046739123,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.618935076,0.661972793,0.589243225,0.62669924,6.267082755,6.255796163,-,0.672266667,0.025272089,0.336678968,0.777,0.027746222,0.433719424,-
SGD_TK,syntraces_cn1.csv,0.0744,-,0.442553333,0.00569424,0.200378497,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.13648,0.00230032,0.044158988,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.600560889,0.637266582,0.589243225,0.62669924,6.267082755,6.255796163,-,0.4496,0.011054311,0.180162646,0.777,0.027746222,0.433719424,-
SGD_TK,syntraces_cn2.csv,0.0856,-,0.445473333,0.00575984,0.202319938,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.137576667,0.002316173,0.044742906,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.610178436,0.641584435,0.589243225,0.62669924,6.267082755,6.255796163,-,0.437666667,0.010325956,0.173543759,0.777,0.027746222,0.433719424,-
SGD_TK,syntraces_cn3.csv,0.1098,-,0.443333333,0.005631493,0.201260594,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.135946667,0.002244507,0.043948572,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.606062166,0.649696538,0.589243225,0.62669924,6.267082755,6.255796163,-,0.3988,0.008976533,0.151126133,0.777,0.027746222,0.433719424,-
SGD_TK,syntraces_cn4.csv,0.13,-,0.4404,0.00560512,0.1996028,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.13534,0.002241707,0.043640777,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.603491844,0.644683113,0.589243225,0.62669924,6.267082755,6.255796163,-,0.387466667,0.008199556,0.146953463,0.777,0.027746222,0.433719424,-
SGD_TK,syntraces_cn5.csv,0.1536,-,0.432593333,0.005347547,0.194524419,0.385533333,0.0040528,0.164669242,0.534933333,0.005657067,0.251005828,-,0.132286667,0.002151333,0.041909044,0.115033333,0.001654,0.030972308,0.1945,0.004034767,0.066940081,-,-,-,-,-,0.60128167,0.648050155,0.589243225,0.62669924,6.267082755,6.255796163,-,0.361666667,0.008065333,0.128700022,0.777,0.027746222,0.433719424,-
