tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tra, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tra, TP-TV-Top50_uni, -, VF-TV_syn, VF-TV_tra, VF-TV_uni, -, TM-EMD-Y_syn, TM-EMD-X_syn, TM-EMD-Y_tra, TM-EMD-X_tra, TM-EMD-Y_uni, TM-EMD-X_uni
PPMTF_TK_alp200_mnt100_mnv100,syntraces_Itr100.csv,-,-,-,-,0.4223496965203892,0.29783397296131003,0.5671163502212057,-,0.1355916192312253,0.08169121373323364,0.20072468314960337,-,0.29360858690015434,0.16223872159486383,0.4220509045052678,-,1.6012868151382897,1.6532683421462364,1.4415600486596716,1.4768544757524826,3.032569357212601,2.7459233151696107
