tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tra, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tra, TP-TV-Top50_uni, -, VF-TV_syn, VF-TV_tra, VF-TV_uni, -, TM-EMD-Y_syn, TM-EMD-X_syn, TM-EMD-Y_tra, TM-EMD-X_tra, TM-EMD-Y_uni, TM-EMD-X_uni
PPMTF_JK_alp200_mnt100_mnv100,syntraces_Itr100.csv,-,-,-,-,0.5181170430859264,0.20532383900747506,0.552405234354311,-,0.15178932600909537,0.05412753583152088,0.19584075539878895,-,0.32901700943096496,0.19609727693376006,0.689601506181461,-,1.3293993786513771,1.140560409110629,1.0931070249865926,1.0257628881493177,4.16870651286451,3.487240195608742
